book_id,chap_id,PC0,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,author,title,doc
4368,27,-0.3119606842434635,0.015133847352178672,-0.15386365538185492,0.08566804133361675,0.04657103303521395,-0.12698887430674127,0.07959725087869818,0.06248484819926243,0.04343132563165705,0.008701126724143634,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,28,-0.17740092141433117,0.0014563073257328153,-0.07559413973287332,0.0965086842227991,-0.03259792437484092,0.0600070676968987,-0.08654565484180474,-0.18585869087903223,0.051477281066582094,-0.1344027517788525,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,29,-0.44219488518241745,-0.029992593070695378,-0.07782367592949865,0.08703904959467301,0.06239670917064678,0.1697245558684699,0.07016943787037698,0.045411391031532994,-0.06703062477451077,0.06915112831628678,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,30,-0.17461887610380114,0.04182805829061153,-0.05590332770713894,0.038588708531316976,0.02594640704226039,0.08740043394383208,0.01438169266880364,0.04658920569591285,-0.00043942904205365903,0.10611998373920772,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,31,-0.23076575852286607,-0.033444051898627807,0.015100799915010704,-0.0016458998853798763,0.07810608812997535,-0.11939127388728515,-0.03778296745434989,-0.05626870470571632,-0.13516086895044427,0.0017952736713444297,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,32,-0.12114144943614222,-0.03019894804249078,0.01710411091904004,-0.030514114681369792,0.07787605357667157,-0.006183243408537362,-0.07096541051575703,-0.0312346028422863,-0.04252475946255825,0.006785211002274489,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,33,-0.2959726261853062,-0.00625952918912485,-0.03959549560176436,0.0040714849483827215,0.10517333539278334,0.0702015092220716,-0.06545324712288593,0.04435691519478863,-0.08109405867085562,0.04464594995223872,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,34,-0.0760586851003641,0.006208028210331772,-0.06828387928645709,0.08388326256774084,-0.006218301870940429,0.08580611898389673,-0.07341414228830773,-0.16546866796950555,0.08066031729423045,-0.18389356602160195,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,35,-0.11472107052056982,-0.02518538034187002,-0.003101313804081915,0.05863137923398276,-0.0003698768180328254,0.05464361097992795,0.021380607565474278,-0.05376267780038557,0.04094007701288656,-0.012784727631081565,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
4368,36,-0.27648712331012504,0.01032219194010631,-0.13352627902264408,0.1568356487233168,0.004530398796436873,0.12469387991703278,-0.15661358677080683,-0.054110395198495594,-0.037544486022269376,-0.04031519870197908,"F.SCOTT, FITZGERALD",FLAPPERS AND PHILOSOPHERS,FLAPPERS AND PHILOSOPHERS
