book_id,chap_id,para_num,sent_num,token_num,pos_tuple,pos,token_str,term_str,pos_group
67138,7,123,0,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,123,0,2,"('like', 'VB')",VB,like,like,VB
67138,7,123,0,4,"('hear', 'VB')",VB,hear,hear,VB
67138,7,123,0,7,"('talk,', 'VB')",VB,"talk,",talk,VB
67138,7,123,0,9,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,123,1,2,"('talk', 'VBP')",VBP,talk,talk,VB
67138,7,123,1,7,"('finish', 'VB')",VB,finish,finish,VB
67138,7,123,1,9,"('sentences', 'NNS')",NNS,sentences,sentences,NN
67138,7,123,1,11,"('all.”', 'NN')",NN,all.”,all,NN
67138,7,124,0,0,"('“Leave', 'VB')",VB,“Leave,leave,VB
67138,7,124,0,1,"('’em', 'NN')",NN,’em,em,NN
67138,7,124,0,5,"('finish.', 'VB')",VB,finish.,finish,VB
67138,7,124,1,0,"('Let', 'VB')",VB,Let,let,VB
67138,7,124,1,3,"('finish', 'NN')",NN,finish,finish,NN
67138,7,124,1,7,"('like.”', 'VBP')",VBP,like.”,like,VB
67138,7,125,0,0,"('“It', 'NN')",NN,“It,it,NN
67138,7,125,0,1,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,125,0,5,"('system,”', 'NN')",NN,"system,”",system,NN
67138,7,125,0,7,"('count', 'NN')",NN,count,count,NN
67138,7,125,0,8,"('reached', 'VBD')",VBD,reached,reached,VB
67138,7,125,0,11,"('gave', 'VBD')",VBD,gave,gave,VB
67138,7,125,0,13,"('bottles', 'NNS')",NNS,bottles,bottles,NN
67138,7,125,0,15,"('twirl.', 'NN')",NN,twirl.,twirl,NN
67138,7,125,1,0,"('“Still', 'NN')",NN,“Still,still,NN
67138,7,125,1,3,"('like', 'VB')",VB,like,like,VB
67138,7,125,1,5,"('hear', 'VB')",VB,hear,hear,VB
67138,7,125,1,7,"('talk', 'VB')",VB,talk,talk,VB
67138,7,125,1,9,"('time.”', 'NN')",NN,time.”,time,NN
67138,7,126,0,0,"('“Isn’t', 'NN')",NN,“Isn’t,isnt,NN
67138,7,126,0,5,"('asked.', 'NN')",NN,asked.,asked,NN
67138,7,127,0,2,"('count', 'NN')",NN,count,count,NN
67138,7,127,0,3,"('brought', 'VBD')",VBD,brought,brought,VB
67138,7,127,0,6,"('bottle.', 'NN')",NN,bottle.,bottle,NN
67138,7,127,1,1,"('think', 'VB')",VB,think,think,VB
67138,7,127,1,3,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,128,0,1,"('brought', 'VBD')",VBD,brought,brought,VB
67138,7,128,0,3,"('towel', 'NN')",NN,towel,towel,NN
67138,7,128,0,6,"('wiped', 'VBD')",VBD,wiped,wiped,VB
67138,7,128,0,8,"('bottle', 'NN')",NN,bottle,bottle,NN
67138,7,128,0,11,"('held', 'VBD')",VBD,held,held,VB
67138,7,128,1,0,"('“I', 'NNS')",NNS,“I,i,NN
67138,7,128,1,3,"('drink', 'VB')",VB,drink,drink,VB
67138,7,128,1,4,"('champagne', 'NN')",NN,champagne,champagne,NN
67138,7,128,1,6,"('magnums.', 'NN')",NN,magnums.,magnums,NN
67138,7,128,2,1,"('wine', 'NN')",NN,wine,wine,NN
67138,7,128,2,2,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,128,2,7,"('have', 'VB')",VB,have,have,VB
67138,7,128,2,8,"('been', 'VBN')",VBN,been,been,VB
67138,7,128,2,12,"('cool.”', 'VB')",VB,cool.”,cool,VB
67138,7,128,2,14,"('held', 'VBD')",VBD,held,held,VB
67138,7,128,2,16,"('bottle,', 'NN')",NN,"bottle,",bottle,NN
67138,7,128,2,17,"('looking', 'VBG')",VBG,looking,looking,VB
67138,7,128,2,19,"('it.', 'NN')",NN,it.,it,NN
67138,7,128,3,1,"('put', 'VBD')",VBD,put,put,VB
67138,7,128,3,4,"('glasses.', 'NN')",NN,glasses.,glasses,NN
67138,7,129,0,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,129,0,1,"('say.', 'NN')",NN,say.,say,NN
67138,7,129,1,2,"('open', 'VB')",VB,open,open,VB
67138,7,129,1,5,"('suggested.', 'NN')",NN,suggested.,suggested,NN
67138,7,130,0,0,"('“Yes,', 'VB')",VB,"“Yes,",yes,VB
67138,7,130,0,2,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,130,1,3,"('it.”', 'NN')",NN,it.”,it,NN
67138,7,131,0,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,131,0,2,"('amazing', 'VBG')",VBG,amazing,amazing,VB
67138,7,131,0,3,"('champagne.', 'NN')",NN,champagne.,champagne,NN
67138,7,132,0,0,"('“I', 'NNS')",NNS,“I,i,NN
67138,7,132,0,1,"('say', 'VBP')",VBP,say,say,VB
67138,7,132,0,3,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,132,0,6,"('held', 'VBD')",VBD,held,held,VB
67138,7,132,0,9,"('glass.', 'NN')",NN,glass.,glass,NN
67138,7,132,1,0,"('“We', 'NN')",NN,“We,we,NN
67138,7,132,1,3,"('toast', 'VB')",VB,toast,toast,VB
67138,7,132,1,4,"('something.', 'NN')",NN,something.,something,NN
67138,7,132,2,0,"('‘Here’s', 'NN')",NN,‘Here’s,heres,NN
67138,7,132,2,2,"('royalty.’”', 'VB')",VB,royalty.’”,royalty,VB
67138,7,133,0,1,"('wine', 'NN')",NN,wine,wine,NN
67138,7,133,0,2,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,133,0,6,"('toast', 'NN')",NN,toast,toast,NN
67138,7,133,0,7,"('drinking,', 'NN')",NN,"drinking,",drinking,NN
67138,7,133,0,9,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,133,1,1,"('don’t', 'VBP')",VBP,don’t,dont,VB
67138,7,133,1,2,"('want', 'VBP')",VBP,want,want,VB
67138,7,133,1,4,"('mix', 'VB')",VB,mix,mix,VB
67138,7,133,1,5,"('emotions', 'NNS')",NNS,emotions,emotions,NN
67138,7,133,1,9,"('wine', 'NN')",NN,wine,wine,NN
67138,7,133,1,11,"('that.', 'NN')",NN,that.,that,NN
67138,7,133,2,1,"('lose', 'VBP')",VBP,lose,lose,VB
67138,7,133,2,3,"('taste.”', 'NN')",NN,taste.”,taste,NN
67138,7,134,0,1,"('glass', 'NN')",NN,glass,glass,NN
67138,7,134,0,2,"('was', 'VBD')",VBD,was,was,VB
67138,7,135,0,0,"('“You', 'NN')",NN,“You,you,NN
67138,7,135,0,3,"('write', 'VB')",VB,write,write,VB
67138,7,135,0,5,"('book', 'NN')",NN,book,book,NN
67138,7,135,0,8,"('count,”', 'NN')",NN,"count,”",count,NN
67138,7,135,0,10,"('said.', 'VBP')",VBP,said.,said,VB
67138,7,136,0,0,"('“Mr.', 'NN')",NN,“Mr.,mr,NN
67138,7,136,1,1,"('answered', 'VBD')",VBD,answered,answered,VB
67138,7,136,1,3,"('count,', 'NN')",NN,"count,",count,NN
67138,7,136,1,4,"('“all', 'NN')",NN,“all,all,NN
67138,7,136,1,6,"('want', 'VBP')",VBP,want,want,VB
67138,7,136,1,9,"('wines', 'NNS')",NNS,wines,wines,NN
67138,7,136,1,10,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,136,1,12,"('enjoy', 'VB')",VB,enjoy,enjoy,VB
67138,7,136,1,13,"('them.”', 'NN')",NN,them.”,them,NN
67138,7,137,0,0,"('“Let’s', 'NN')",NN,“Let’s,lets,NN
67138,7,137,0,1,"('enjoy', 'VB')",VB,enjoy,enjoy,VB
67138,7,137,0,6,"('this,”', 'NN')",NN,"this,”",this,NN
67138,7,137,0,8,"('pushed', 'VBD')",VBD,pushed,pushed,VB
67138,7,137,0,10,"('glass', 'NN')",NN,glass,glass,NN
67138,7,137,0,11,"('forward.', 'NN')",NN,forward.,forward,NN
67138,7,137,1,1,"('count', 'NN')",NN,count,count,NN
67138,7,137,1,2,"('poured', 'VBD')",VBD,poured,poured,VB
67138,7,137,2,0,"('“There,', 'VB')",VB,"“There,",there,VB
67138,7,137,2,2,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,137,3,2,"('enjoy', 'VBP')",VBP,enjoy,enjoy,VB
67138,7,137,3,4,"('slowly,', 'NN')",NN,"slowly,",slowly,NN
67138,7,137,3,9,"('get', 'VB')",VB,get,get,VB
67138,7,137,3,10,"('drunk.”', 'VB')",VB,drunk.”,drunk,VB
67138,7,138,0,0,"('“Drunk?', 'NN')",NN,“Drunk?,drunk,NN
67138,7,138,1,0,"('Drunk?”', 'NN')",NN,Drunk?”,drunk,NN
67138,7,139,0,0,"('“My', 'NN')",NN,“My,my,NN
67138,7,139,0,1,"('dear,', 'NN')",NN,"dear,",dear,NN
67138,7,139,0,3,"('are', 'VBP')",VBP,are,are,VB
67138,7,139,0,4,"('charming', 'VBG')",VBG,charming,charming,VB
67138,7,139,0,7,"('are', 'VBP')",VBP,are,are,VB
67138,7,140,0,0,"('“Listen', 'NNS')",NNS,“Listen,listen,NN
67138,7,140,0,3,"('man.”', 'NN')",NN,man.”,man,NN
67138,7,141,0,0,"('“Mr.', 'NN')",NN,“Mr.,mr,NN
67138,7,141,1,2,"('count', 'NN')",NN,count,count,NN
67138,7,141,1,3,"('poured', 'VBD')",VBD,poured,poured,VB
67138,7,141,1,5,"('glass', 'NN')",NN,glass,glass,NN
67138,7,141,1,6,"('full.', 'NN')",NN,full.,full,NN
67138,7,141,2,0,"('“She', 'NN')",NN,“She,she,NN
67138,7,141,2,1,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,141,2,4,"('lady', 'NN')",NN,lady,lady,NN
67138,7,141,2,6,"('have', 'VBP')",VBP,have,have,VB
67138,7,141,2,8,"('known', 'VBN')",VBN,known,known,VB
67138,7,141,2,10,"('was', 'VBD')",VBD,was,was,VB
67138,7,141,2,12,"('charming', 'NN')",NN,charming,charming,NN
67138,7,141,2,15,"('was', 'VBD')",VBD,was,was,VB
67138,7,141,2,20,"('was', 'VBD')",VBD,was,was,VB
67138,7,141,2,21,"('sober.”', 'NN')",NN,sober.”,sober,NN
67138,7,142,0,1,"('haven’t', 'NN')",NN,haven’t,havent,NN
67138,7,142,0,2,"('been', 'VBN')",VBN,been,been,VB
67138,7,142,0,4,"('much,', 'NNS')",NNS,"much,",much,NN
67138,7,142,0,5,"('have', 'VBP')",VBP,have,have,VB
67138,7,142,0,6,"('you?”', 'NNS')",NNS,you?”,you,NN
67138,7,143,0,0,"('“Yes,', 'VB')",VB,"“Yes,",yes,VB
67138,7,143,0,2,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,143,1,1,"('have', 'VBP')",VBP,have,have,VB
67138,7,143,1,2,"('been', 'VBN')",VBN,been,been,VB
67138,7,143,2,1,"('have', 'VBP')",VBP,have,have,VB
67138,7,143,2,2,"('been', 'VBN')",VBN,been,been,VB
67138,7,143,2,7,"('deal.”', 'NN')",NN,deal.”,deal,NN
67138,7,144,0,0,"('“Drink', 'VB')",VB,“Drink,drink,VB
67138,7,144,0,2,"('wine,”', 'NN')",NN,"wine,”",wine,NN
67138,7,144,0,3,"('said', 'VBD')",VBD,said,said,VB
67138,7,144,1,0,"('“We’ve', 'NN')",NN,“We’ve,weve,NN
67138,7,144,1,2,"('been', 'VBN')",VBN,been,been,VB
67138,7,144,1,3,"('around.', 'NNS')",NNS,around.,around,NN
67138,7,144,2,1,"('dare', 'VBP')",VBP,dare,dare,VB
67138,7,144,2,2,"('say', 'VB')",VB,say,say,VB
67138,7,144,2,5,"('has', 'VBZ')",VBZ,has,has,VB
67138,7,144,2,6,"('seen', 'VBN')",VBN,seen,seen,VB
67138,7,144,2,11,"('have.”', 'VBP')",VBP,have.”,have,VB
67138,7,145,0,1,"('dear,', 'NN')",NN,"dear,",dear,NN
67138,7,145,0,3,"('am', 'VBP')",VBP,am,am,VB
67138,7,145,0,7,"('has', 'VBZ')",VBZ,has,has,VB
67138,7,145,0,8,"('seen', 'VBN')",VBN,seen,seen,VB
67138,7,145,0,10,"('lot.', 'NN')",NN,lot.,lot,NN
67138,7,145,1,1,"('think', 'VBP')",VBP,think,think,VB
67138,7,145,1,3,"('don’t', 'VBP')",VBP,don’t,dont,VB
67138,7,145,1,4,"('think', 'VB')",VB,think,think,VB
67138,7,145,1,6,"('sir.', 'NN')",NN,sir.,sir,NN
67138,7,145,2,1,"('have', 'VBP')",VBP,have,have,VB
67138,7,145,2,2,"('seen', 'VBN')",VBN,seen,seen,VB
67138,7,145,2,5,"('too.”', 'NN')",NN,too.”,too,NN
67138,7,146,0,1,"('course', 'NN')",NN,course,course,NN
67138,7,146,0,3,"('have,', 'VBP')",VBP,"have,",have,VB
67138,7,146,0,5,"('dear,”', 'NN')",NN,"dear,”",dear,NN
67138,7,146,0,7,"('said.', 'NN')",NN,said.,said,NN
67138,7,146,1,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,146,1,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,147,0,0,"('“I', 'NNS')",NNS,“I,i,NN
67138,7,147,0,1,"('have', 'VBP')",VBP,have,have,VB
67138,7,147,0,2,"('been', 'VBN')",VBN,been,been,VB
67138,7,147,0,5,"('wars', 'NNS')",NNS,wars,wars,NN
67138,7,147,0,8,"('revolutions,”', 'NN')",NN,"revolutions,”",revolutions,NN
67138,7,147,0,10,"('count', 'NN')",NN,count,count,NN
67138,7,147,0,11,"('said.', 'NN')",NN,said.,said,NN
67138,7,148,0,2,"('asked.', 'NN')",NN,asked.,asked,NN
67138,7,149,0,0,"('“Sometimes,', 'VB')",VB,"“Sometimes,",sometimes,VB
67138,7,149,0,2,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,149,1,2,"('have', 'VBP')",VBP,have,have,VB
67138,7,149,1,3,"('got', 'VBN')",VBN,got,got,VB
67138,7,149,1,5,"('wounds.', 'NN')",NN,wounds.,wounds,NN
67138,7,149,2,0,"('Have', 'VBP')",VBP,Have,have,VB
67138,7,149,2,3,"('seen', 'VBN')",VBN,seen,seen,VB
67138,7,149,2,4,"('arrow', 'NN')",NN,arrow,arrow,NN
67138,7,149,2,5,"('wounds?”', 'NN')",NN,wounds?”,wounds,NN
67138,7,150,0,0,"('“Let’s', 'NNS')",NNS,“Let’s,lets,NN
67138,7,150,0,1,"('have', 'VBP')",VBP,have,have,VB
67138,7,150,0,3,"('look', 'NN')",NN,look,look,NN
67138,7,150,0,5,"('them.”', 'NN')",NN,them.”,them,NN
67138,7,151,0,1,"('count', 'NN')",NN,count,count,NN
67138,7,151,0,2,"('stood', 'VBD')",VBD,stood,stood,VB
67138,7,151,0,4,"('unbuttoned', 'VBD')",VBD,unbuttoned,unbuttoned,VB
67138,7,151,0,6,"('vest,', 'NN')",NN,"vest,",vest,NN
67138,7,151,0,8,"('opened', 'VBD')",VBD,opened,opened,VB
67138,7,151,0,10,"('shirt.', 'NN')",NN,shirt.,shirt,NN
67138,7,151,1,1,"('pulled', 'VBD')",VBD,pulled,pulled,VB
67138,7,151,1,4,"('undershirt', 'NN')",NN,undershirt,undershirt,NN
67138,7,151,1,7,"('chest', 'NN')",NN,chest,chest,NN
67138,7,151,1,9,"('stood,', 'VB')",VB,"stood,",stood,VB
67138,7,151,1,11,"('chest', 'NN')",NN,chest,chest,NN
67138,7,151,1,12,"('black,', 'NN')",NN,"black,",black,NN
67138,7,151,1,15,"('stomach', 'NN')",NN,stomach,stomach,NN
67138,7,151,1,16,"('muscles', 'NNS')",NNS,muscles,muscles,NN
67138,7,151,1,17,"('bulging', 'VBG')",VBG,bulging,bulging,VB
67138,7,151,1,20,"('light.', 'NN')",NN,light.,light,NN
67138,7,152,0,0,"('“You', 'NNS')",NNS,“You,you,NN
67138,7,152,0,1,"('see', 'VBP')",VBP,see,see,VB
67138,7,153,0,2,"('line', 'NN')",NN,line,line,NN
67138,7,153,0,5,"('ribs', 'NN')",NN,ribs,ribs,NN
67138,7,153,0,6,"('stopped', 'VBD')",VBD,stopped,stopped,VB
67138,7,153,0,7,"('were', 'VBD')",VBD,were,were,VB
67138,7,153,0,9,"('raised', 'VBN')",VBN,raised,raised,VB
67138,7,153,0,11,"('welts.', 'NN')",NN,welts.,welts,NN
67138,7,153,1,0,"('“See', 'NN')",NN,“See,see,NN
67138,7,153,1,3,"('back', 'NN')",NN,back,back,NN
67138,7,153,1,6,"('come', 'VBP')",VBP,come,come,VB
67138,7,153,1,13,"('back', 'NN')",NN,back,back,NN
67138,7,153,1,14,"('were', 'VBD')",VBD,were,were,VB
67138,7,153,1,18,"('scars,', 'NN')",NN,"scars,",scars,NN
67138,7,153,1,19,"('raised', 'VBD')",VBD,raised,raised,VB
67138,7,153,1,24,"('finger.', 'NN')",NN,finger.,finger,NN
67138,7,154,0,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,154,0,1,"('say.', 'NN')",NN,say.,say,NN
67138,7,154,1,1,"('are', 'VBP')",VBP,are,are,VB
67138,7,155,0,1,"('through.”', 'NN')",NN,through.”,through,NN
67138,7,156,0,1,"('count', 'NN')",NN,count,count,NN
67138,7,156,0,2,"('was', 'VBD')",VBD,was,was,VB
67138,7,156,0,3,"('tucking', 'VBG')",VBG,tucking,tucking,VB
67138,7,156,0,6,"('shirt.', 'NN')",NN,shirt.,shirt,NN
67138,7,157,0,1,"('did', 'VBD')",VBD,did,did,VB
67138,7,157,0,3,"('get', 'VB')",VB,get,get,VB
67138,7,157,0,6,"('asked.', 'VBP')",VBP,asked.,asked,VB
67138,7,158,0,0,"('“In', 'NN')",NN,“In,in,NN
67138,7,158,1,2,"('was', 'VBD')",VBD,was,was,VB
67138,7,158,1,3,"('twenty', 'VBG')",VBG,twenty,twenty,VB
67138,7,158,1,5,"('years', 'NNS')",NNS,years,years,NN
67138,7,158,1,6,"('old.”', 'VBP')",VBP,old.”,old,VB
67138,7,159,0,1,"('were', 'VBD')",VBD,were,were,VB
67138,7,159,0,3,"('doing?”', 'VBP')",VBP,doing?”,doing,VB
67138,7,159,0,4,"('asked', 'VBN')",VBN,asked,asked,VB
67138,7,159,1,4,"('army?”', 'NN')",NN,army?”,army,NN
67138,7,160,0,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,160,0,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,160,0,4,"('business', 'NN')",NN,business,business,NN
67138,7,160,0,5,"('trip,', 'NN')",NN,"trip,",trip,NN
67138,7,160,0,7,"('dear.”', 'NN')",NN,dear.”,dear,NN
67138,7,161,0,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,161,0,1,"('told', 'VBD')",VBD,told,told,VB
67138,7,161,0,4,"('was', 'VBD')",VBD,was,was,VB
67138,7,161,0,7,"('us.', 'NN')",NN,us.,us,NN
67138,7,161,1,3,"('turned', 'VBD')",VBD,turned,turned,VB
67138,7,161,1,5,"('me.', 'VB')",VB,me.,me,VB
67138,7,161,2,0,"('“I', 'NNS')",NNS,“I,i,NN
67138,7,161,2,1,"('love', 'VBP')",VBP,love,love,VB
67138,7,161,2,2,"('you,', 'NN')",NN,"you,",you,NN
67138,7,161,2,3,"('count.', 'NN')",NN,count.,count,NN
67138,7,161,3,0,"('You’re', 'VB')",VB,You’re,youre,VB
67138,7,161,3,2,"('darling.”', 'NN')",NN,darling.”,darling,NN
67138,7,162,0,0,"('“You', 'NNS')",NNS,“You,you,NN
67138,7,162,0,1,"('make', 'VBP')",VBP,make,make,VB
67138,7,162,0,6,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,162,1,2,"('isn’t', 'VBZ')",VBZ,isn’t,isnt,VB
67138,7,162,1,3,"('true.”', 'NN')",NN,true.”,true,NN
67138,7,163,0,1,"('be', 'VB')",VB,be,be,VB
67138,7,163,0,3,"('ass.”', 'NN')",NN,ass.”,ass,NN
67138,7,164,0,0,"('“You', 'NN')",NN,“You,you,NN
67138,7,164,0,1,"('see,', 'VBP')",VBP,"see,",see,VB
67138,7,164,0,5,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,164,0,8,"('have', 'VBP')",VBP,have,have,VB
67138,7,164,0,9,"('lived', 'VBN')",VBN,lived,lived,VB
67138,7,164,0,16,"('enjoy', 'VB')",VB,enjoy,enjoy,VB
67138,7,164,0,17,"('everything', 'NN')",NN,everything,everything,NN
67138,7,164,1,2,"('find', 'VBP')",VBP,find,find,VB
67138,7,164,1,5,"('that?”', 'NN')",NN,that?”,that,NN
67138,7,165,0,0,"('“Yes.', 'NN')",NN,“Yes.,yes,NN
67138,7,165,1,0,"('Absolutely.”', 'NN')",NN,Absolutely.”,absolutely,NN
67138,7,166,0,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,166,0,1,"('know,”', 'NN')",NN,"know,”",know,NN
67138,7,166,0,2,"('said', 'VBD')",VBD,said,said,VB
67138,7,166,0,4,"('count.', 'NN')",NN,count.,count,NN
67138,7,166,1,1,"('is', 'VBZ')",VBZ,is,is,VB
67138,7,166,1,3,"('secret.', 'NN')",NN,secret.,secret,NN
67138,7,166,2,2,"('get', 'VB')",VB,get,get,VB
67138,7,166,2,4,"('know', 'VB')",VB,know,know,VB
67138,7,166,2,6,"('values.”', 'NN')",NN,values.”,values,NN
67138,7,167,0,0,"('“Doesn’t', 'NN')",NN,“Doesn’t,doesnt,NN
67138,7,167,0,1,"('anything', 'NN')",NN,anything,anything,NN
67138,7,167,0,3,"('happen', 'VB')",VB,happen,happen,VB
67138,7,167,0,6,"('values?”', 'NN')",NN,values?”,values,NN
67138,7,167,0,8,"('asked.', 'NN')",NN,asked.,asked,NN
67138,7,168,0,0,"('“No.', 'NN')",NN,“No.,no,NN
67138,7,168,1,2,"('more.”', 'NN')",NN,more.”,more,NN
67138,7,169,0,1,"('fall', 'NN')",NN,fall,fall,NN
67138,7,169,0,3,"('love?”', 'NN')",NN,love?”,love,NN
67138,7,170,0,0,"('“Always,”', 'NN')",NN,"“Always,”",always,NN
67138,7,170,0,1,"('said', 'VBD')",VBD,said,said,VB
67138,7,170,0,3,"('count.', 'NN')",NN,count.,count,NN
67138,7,170,1,0,"('“I', 'NN')",NN,“I,i,NN
67138,7,170,1,1,"('am', 'VBP')",VBP,am,am,VB
67138,7,170,1,4,"('love.”', 'NN')",NN,love.”,love,NN
67138,7,171,0,1,"('does', 'VBZ')",VBZ,does,does,VB
67138,7,171,0,3,"('do', 'VB')",VB,do,do,VB
67138,7,171,0,6,"('values?”', 'NN')",NN,values?”,values,NN
67138,7,172,0,0,"('“That,', 'NN')",NN,"“That,",that,NN
67138,7,172,0,1,"('too,', 'NN')",NN,"too,",too,NN
67138,7,172,0,2,"('has', 'VBZ')",VBZ,has,has,VB
67138,7,172,0,3,"('got', 'VBD')",VBD,got,got,VB
67138,7,172,0,5,"('place', 'NN')",NN,place,place,NN
67138,7,172,0,8,"('values.”', 'NN')",NN,values.”,values,NN
67138,7,173,0,1,"('haven’t', 'VBP')",VBP,haven’t,havent,VB
67138,7,173,0,3,"('values.', 'NN')",NN,values.,values,NN
67138,7,173,1,1,"('dead,', 'NN')",NN,"dead,",dead,NN
67138,7,173,1,2,"('that’s', 'NN')",NN,that’s,thats,NN
67138,7,173,1,3,"('all.”', 'NN')",NN,all.”,all,NN
67138,7,174,0,0,"('“No,', 'VB')",VB,"“No,",no,VB
67138,7,174,0,2,"('dear.', 'NN')",NN,dear.,dear,NN
67138,7,174,1,2,"('right.', 'VB')",VB,right.,right,VB
67138,7,174,2,4,"('all.”', 'NN')",NN,all.”,all,NN
67138,7,175,0,1,"('drank', 'VBD')",VBD,drank,drank,VB
67138,7,175,0,3,"('bottles', 'NNS')",NNS,bottles,bottles,NN
67138,7,175,0,6,"('champagne', 'NN')",NN,champagne,champagne,NN
67138,7,175,0,9,"('count', 'NN')",NN,count,count,NN
67138,7,175,0,10,"('left', 'VBD')",VBD,left,left,VB
67138,7,175,0,12,"('basket', 'NN')",NN,basket,basket,NN
67138,7,175,0,15,"('kitchen.', 'NN')",NN,kitchen.,kitchen,NN
67138,7,175,1,1,"('dined', 'VBD')",VBD,dined,dined,VB
67138,7,175,1,4,"('restaurant', 'NN')",NN,restaurant,restaurant,NN
67138,7,175,2,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,175,2,4,"('dinner.', 'NN')",NN,dinner.,dinner,NN
67138,7,175,3,1,"('had', 'VBD')",VBD,had,had,VB
67138,7,175,3,4,"('place', 'NN')",NN,place,place,NN
67138,7,175,3,7,"('count’s', 'NN')",NN,count’s,counts,NN
67138,7,175,3,8,"('values.', 'NN')",NN,values.,values,NN
67138,7,175,4,1,"('did', 'VBD')",VBD,did,did,VB
67138,7,175,4,2,"('wine.', 'VB')",VB,wine.,wine,VB
67138,7,175,5,1,"('count', 'NN')",NN,count,count,NN
67138,7,175,5,2,"('was', 'VBD')",VBD,was,was,VB
67138,7,175,5,5,"('form', 'NN')",NN,form,form,NN
67138,7,175,5,8,"('meal.', 'NN')",NN,meal.,meal,NN
67138,7,175,6,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,175,7,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,175,7,4,"('party.', 'NN')",NN,party.,party,NN
67138,7,176,0,5,"('go?”', 'VB')",VB,go?”,go,VB
67138,7,176,0,6,"('asked', 'VBN')",VBN,asked,asked,VB
67138,7,176,0,8,"('count', 'NN')",NN,count,count,NN
67138,7,176,0,10,"('dinner.', 'NN')",NN,dinner.,dinner,NN
67138,7,176,1,1,"('were', 'VBD')",VBD,were,were,VB
67138,7,176,1,4,"('people', 'NNS')",NNS,people,people,NN
67138,7,176,1,5,"('left', 'VBN')",VBN,left,left,VB
67138,7,176,1,8,"('restaurant.', 'NN')",NN,restaurant.,restaurant,NN
67138,7,176,2,2,"('waiters', 'NNS')",NNS,waiters,waiters,NN
67138,7,176,2,3,"('were', 'VBD')",VBD,were,were,VB
67138,7,176,2,4,"('standing', 'VBG')",VBG,standing,standing,VB
67138,7,176,2,8,"('door.', 'NN')",NN,door.,door,NN
67138,7,176,3,1,"('wanted', 'VBD')",VBD,wanted,wanted,VB
67138,7,176,3,3,"('go', 'VB')",VB,go,go,VB
67138,7,176,3,4,"('home.', 'NN')",NN,home.,home,NN
67138,7,177,0,0,"('“We', 'NN')",NN,“We,we,NN
67138,7,177,0,2,"('go', 'VB')",VB,go,go,VB
67138,7,177,0,6,"('hill,”', 'NN')",NN,"hill,”",hill,NN
67138,7,177,0,8,"('said.', 'NN')",NN,said.,said,NN
67138,7,177,1,0,"('“Haven’t', 'NN')",NN,“Haven’t,havent,NN
67138,7,177,1,2,"('had', 'VBD')",VBD,had,had,VB
67138,7,177,1,5,"('party?”', 'NN')",NN,party?”,party,NN
67138,7,178,0,1,"('count', 'NN')",NN,count,count,NN
67138,7,178,0,2,"('was', 'VBD')",VBD,was,was,VB
67138,7,178,0,3,"('beaming.', 'NN')",NN,beaming.,beaming,NN
67138,7,178,1,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,179,0,0,"('“You', 'NNS')",NNS,“You,you,NN
67138,7,179,0,1,"('are', 'VBP')",VBP,are,are,VB
67138,7,179,0,4,"('people,”', 'NN')",NN,"people,”",people,NN
67138,7,179,0,6,"('said.', 'VBD')",VBD,said.,said,VB
67138,7,179,1,1,"('was', 'VBD')",VBD,was,was,VB
67138,7,179,1,2,"('smoking', 'VBG')",VBG,smoking,smoking,VB
67138,7,179,1,4,"('cigar', 'NN')",NN,cigar,cigar,NN
67138,7,179,1,5,"('again.', 'NN')",NN,again.,again,NN
67138,7,179,2,0,"('“Why', 'NN')",NN,“Why,why,NN
67138,7,179,2,1,"('don’t', 'NN')",NN,don’t,dont,NN
67138,7,179,2,3,"('get', 'VBP')",VBP,get,get,VB
67138,7,179,2,4,"('married,', 'VB')",VB,"married,",married,VB
