book_id,chap_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
1245,26,3.813882565934272e-05,3.81388258965505e-05,3.813882607145741e-05,3.813882594900146e-05,3.813882587408739e-05,3.813882581693505e-05,3.8138826106836875e-05,3.813882579522054e-05,3.813882613313987e-05,3.8138826162570606e-05,3.813882609444717e-05,3.8138826226497856e-05,3.813882612735735e-05,3.81388260733491e-05,3.813882616224404e-05,3.8138825758356245e-05,0.6222040623349607,3.813882665424469e-05,0.37710943879644443,3.813882603317012e-05
1245,27,4.8638132515542645e-05,4.8638133086132546e-05,4.8638133069951967e-05,4.8638132922975934e-05,4.863813318913425e-05,4.863813296628227e-05,4.8638133326701314e-05,4.8638133348768934e-05,4.863813352632561e-05,4.863813330048011e-05,4.863813329337869e-05,4.863813304528602e-05,4.863813368454201e-05,4.863813334138337e-05,4.8638133035312886e-05,4.863813294886074e-05,0.4038996810115416,4.863813317485111e-05,0.5952248325912047,4.86381334777065e-05
1245,28,6.180469748857522e-05,6.180469814350249e-05,6.180469842307978e-05,6.180469802321135e-05,6.180469793932783e-05,6.180469772365894e-05,6.180469843189662e-05,6.180469797251473e-05,6.180469830814932e-05,6.180469853479059e-05,6.180469839415503e-05,6.180469814833387e-05,6.180469833725511e-05,6.180469842249857e-05,6.180469803551332e-05,6.180469819288711e-05,0.9988257107340494,6.180469847220017e-05,6.180469867392386e-05,6.180469828509589e-05
1245,29,6.765899907138662e-05,6.76589996619593e-05,6.765899953077112e-05,6.765899934048053e-05,6.765899963316485e-05,6.765899917381517e-05,6.765899964758763e-05,6.765899939976013e-05,6.765900012067524e-05,6.765899977384643e-05,6.765899963213563e-05,6.765899948739469e-05,6.765899964162258e-05,0.7720131728567966,6.765899965530174e-05,6.765899928881781e-05,0.2267689651508921,6.765899979581146e-05,6.765899997425231e-05,6.765899948260362e-05
1245,30,8.291874034090564e-05,8.291874127356184e-05,8.291874106514297e-05,8.291874113920813e-05,8.291874060256304e-05,8.291874057448156e-05,8.291874231485521e-05,8.291874098251915e-05,0.16929753827470229,8.29187416738315e-05,8.29187411775508e-05,8.291874194290677e-05,8.291874148136445e-05,8.291874280644687e-05,8.291874138010686e-05,8.2918740610806e-05,0.569403963925588,8.291874133934252e-05,0.25988887919759435,8.29187414098653e-05
1245,31,3.785011374344372e-05,3.785011415436953e-05,3.785011418507091e-05,3.785011412367819e-05,3.785011403697018e-05,3.785011395979893e-05,3.7850114362304984e-05,3.785011440816359e-05,3.7850114507345803e-05,3.785011459604835e-05,3.7850114295150626e-05,3.785011416373606e-05,3.785011448499221e-05,3.785011430380498e-05,3.785011443671241e-05,3.785011397845014e-05,0.7617867823879194,0.008074210836683495,0.22949555483343576,3.7850114221295317e-05
1245,32,4.139072881550601e-05,4.1390729126662e-05,4.1390729226673236e-05,4.1390729073286865e-05,4.139072942798766e-05,4.139072903797871e-05,4.139072922280449e-05,4.139072897241313e-05,0.27181691414327663,4.139072914834862e-05,4.139072917366388e-05,4.139072924728012e-05,4.139072926740248e-05,4.139072932977641e-05,4.139072901080164e-05,4.139072907845717e-05,0.45600951233076176,4.139072906181857e-05,0.2714699311306101,4.139072913075809e-05
1245,33,3.9904230019627724e-05,3.990423044560327e-05,3.990423050704257e-05,3.990423037970971e-05,3.990423032135501e-05,3.990423027437424e-05,3.990423054871233e-05,3.990423040213307e-05,0.9992418196154336,3.990423067775202e-05,3.9904230490865254e-05,3.9904230513681706e-05,3.9904230495352266e-05,3.990423051839717e-05,3.990423052865804e-05,3.9904230389692177e-05,3.990423640052108e-05,3.9904230592148535e-05,3.990423066199119e-05,3.9904230398966306e-05
1245,34,0.0001250000008516701,0.0001250000023773805,0.00012500000247443944,0.00012500000184177156,0.00012500000160363793,0.00012500000159873926,0.00012500000308753324,0.0001250000018125411,0.00012500000268095038,0.00012500000347182293,0.0001250000022000305,0.00012500000286282004,0.0001250000023698559,0.00012500000206939446,0.00012500000190050927,0.0001250000017950191,0.9976249999560813,0.00012500000256300187,0.0001250000038804073,0.00012500000247702442
4368,1,0.0001930501938734789,0.9963320462803973,0.00019305019637315618,0.0001930501955830206,0.00019305019469598124,0.0001930501945114109,0.00019305019587934015,0.0001930501953606209,0.0001930501963027298,0.00019305019657752984,0.00019305019636198147,0.00019305019564114633,0.00019305019599269322,0.000193050196491213,0.00019305019540186364,0.0001930501944223363,0.00019305019613256833,0.00019305019575688003,0.00019305019879075814,0.00019305019545394375
4368,2,0.00022123893915118286,0.30626435783910694,0.0002212389422036,0.00022123894099307725,0.00022123894462822393,0.00022123894087917916,0.00022123894212692353,0.00022123894007347597,0.00022123894116472372,0.00022123894407906746,0.00022123894406737856,0.00022123894303460625,0.00022123894176921406,0.0002212389431371998,0.00022123894288693475,0.00022123894171945734,0.00022123894265811095,0.03098811512705162,0.6589864650161813,0.0002212389430877979
4368,3,0.00015625000125416618,0.045703340660191126,0.0001562500039586801,0.00015625000169799995,0.00015625000153026862,0.0001562500019338007,0.00015625000434480477,0.00015625000149782905,0.0001562500033678502,0.00015625000607609425,0.00015625000346182884,0.00015625000267802585,0.0001562500026497478,0.0001562500036007192,0.00015625000225147427,0.00015625000285255763,0.0001562500037963907,0.0001562500040422479,0.9514841592854294,0.0001562500033848083
4368,4,0.000176056339088026,0.05019792790289805,0.00017605634228806566,0.00017605634104495173,0.00017605634002980505,0.0001760563416384418,0.00017605634206384533,0.00017605634027883032,0.000176056341325832,0.00017605634266206152,0.00017605634166603323,0.00017605634158478995,0.00017605634089234035,0.10153857769220713,0.0001760563417439189,0.00017605634157791657,0.1035305078283452,0.0337404933206112,0.7083516481353599,0.0001760563426937215
4368,5,0.0002450980397102125,0.00024509804401801223,0.00024509804427325543,0.00024509804359808127,0.0002450980419282803,0.00024509804214104956,0.00024509804374756993,0.00024509804430780625,0.0002450980425254536,0.00024509804397370284,0.0002450980441763292,0.00024509804452590045,0.0002450980429755045,0.000245098043832083,0.024442642999572085,0.00024509804222913964,0.5221952046603261,0.00024509804386509533,0.4491954856028396,0.0002450980454346987
4368,6,9.708737906582447e-05,0.12815502440488938,9.708738059004021e-05,9.708737977070314e-05,9.708737973217995e-05,9.70873803500139e-05,9.708738042445569e-05,9.708738018149439e-05,9.708738045307964e-05,9.708738119509293e-05,9.708738094044343e-05,9.70873811887623e-05,9.708738042820246e-05,0.08050459623397155,0.0110604726362078,9.708738018060911e-05,0.06551220181919386,9.708738133850277e-05,0.7133113941991295,9.708738076855196e-05
4368,7,0.0001865671655688896,0.00018656716735350424,0.04726105680773943,0.0001865671674802232,0.00018656716578697226,0.0001865671656083445,0.0001865671674490545,0.0001865671666334246,0.00018656716733483395,0.1432645293808401,0.00018656717013286605,0.00018656716925489957,0.00018656716814780447,0.00018656716883815006,0.00018656716698856545,0.00018656716633216685,0.00018656716801053856,0.00018656716744976665,0.8063027719660228,0.00018656716702771304
4368,8,0.00029411764836111934,0.0002941176522402462,0.9944117646181801,0.0002941176508941197,0.00029411765052111906,0.00029411765020214336,0.00029411765213004174,0.0002941176525416853,0.0002941176524669597,0.0002941176513181967,0.00029411765378475316,0.0002941176514430331,0.0002941176538456846,0.00029411765264706225,0.0002941176506484902,0.0002941176507291288,0.00029411765256884807,0.0002941176504515288,0.0002941176532143484,0.0002941176518113399
4368,9,0.0001190476195569595,0.00011904762068067762,0.1275309019651027,0.00011904762073339325,0.0001190476206682322,0.0001190476205630875,0.00011904762120871819,0.00011904762034707697,0.00011904762138486914,0.07064409673426995,0.00011904762221665019,0.00011904762124988751,0.00011904762101415553,0.00011904762149569504,0.00011904762088545778,0.05895423029501538,0.00011904762136843502,0.00011904762182143104,0.7409660090690009,0.00011904762141640695
4368,10,0.0002577319602147474,0.0002577319636739616,0.304543758299751,0.00025773196251908405,0.0002577319641717238,0.0002577319612167359,0.0002577319635184282,0.00025773196272571336,0.0002577319659496232,0.00025773196347996674,0.11079972590305506,0.0002577319641372447,0.0002577319632618463,0.00025773196490316163,0.00025773196251413163,0.0002577319652540162,0.0002577319657668768,0.00025773196479096975,0.5802750724149887,0.0002577319641072417
4368,11,0.00013020833400541717,0.00013020833601280974,0.00013020833592568116,0.0001302083357286958,0.00013020833491617475,0.00013020833446633002,0.00013020833638844765,0.0001302083348297448,0.00013020833563942387,0.00013020833528083704,0.00013020833604375422,0.00013020833612939378,0.0001302083358501592,0.00013020833549554306,0.0001302083359571964,0.713237370076542,0.00013020833617348693,0.00013020833632366668,0.2844188798829498,0.00013020833534136756
4368,12,0.001000000003583778,0.0010000000169459666,0.001000000026495914,0.001000000018384532,0.0010000000123081118,0.0010000000120323957,0.44230325563588707,0.0010000000073446397,0.0010000000204629595,0.06494973802995484,0.0010000000207255944,0.0010000000146237124,0.0010000000171984757,0.0010000000129201296,0.001000000015814662,0.001000000009230361,0.0010000000194089428,0.0010000000215477348,0.4757470060537071,0.0010000000314230905
4368,13,0.00013089005313575932,0.0001308900539630727,0.00013089005480675193,0.00013089005446747888,0.00013089005398356657,0.9679358566925548,0.00013089005447029388,0.00013089005381460486,0.00013089005407612266,0.029708122331130616,0.0001308900543516961,0.00013089005449705492,0.00013089005422076854,0.00013089005446995376,0.00013089005442536316,0.00013089005350200517,0.00013089005441433885,0.00013089005495137208,0.00013089005487651646,0.0001308900538879179
4368,14,0.00024630542146546674,0.0002463054212158463,0.995320196978081,0.00024630542159120953,0.0002463054226531581,0.00024630542393274155,0.0002463054219211366,0.00024630542085459097,0.000246305422271517,0.0002463054225751975,0.00024630542310761334,0.0002463054228390627,0.00024630542211242736,0.00024630542189765374,0.0002463054225391593,0.0002463054210696026,0.00024630542283105505,0.0002463054228620828,0.0002463054231479969,0.0002463054210314974
4368,15,0.0002702702730841925,0.0002702702753197989,0.16736576889014176,0.0002702702737952132,0.0002702702736518866,0.08426076385456162,0.0002702702745436294,0.00027027027400735064,0.0002702702742542021,0.00027027027502032035,0.0002702702777411013,0.0002702702759543927,0.00027027027516097183,0.00027027027566255694,0.00027027027473123085,0.0002702702723367983,0.0002702702751567445,0.0002702702761471521,0.7437788725851403,0.0002702702735886703
4368,16,0.00011737089347883159,0.00011737089421380809,0.00011737089501167938,0.00011737089398678603,0.00011737089357642226,0.00011737089557987955,0.00011737089429918281,0.0001173708936891254,0.000117370894371794,0.00011737089440895846,0.02199891580053668,0.00011737089478192639,0.00011737089429109893,0.23973960342856832,0.0001173708939192634,0.00011737089323518864,0.00011737089458209573,0.00011737089488906416,0.736266175568679,0.00011737089390082677
4368,17,0.9918103447358374,0.0004310344867650653,0.00043103448825614825,0.00043103448758944967,0.0004310344873647821,0.0004310344866142802,0.0004310344880406825,0.00043103448623183817,0.0004310344883616298,0.0004310344884594565,0.00043103448764808723,0.00043103448743708837,0.0004310344881279338,0.0004310344879744694,0.00043103448640094996,0.00043103448683367657,0.000431034488271476,0.0004310344881841673,0.0004310344890931453,0.0004310344865083238
4368,18,0.00013850415605643686,0.00013850415705457222,0.00013850415792918998,0.00013850415730990175,0.00013850415736949755,0.00013850415651360775,0.00013850415758579322,0.00013850415673677643,0.00013850415746411926,0.00013850415829107799,0.00013850415776940297,0.0001385041578283068,0.997368421003267,0.00013850415742614218,0.00013850415754649293,0.0001385041567943911,0.00013850415792163555,0.00013850415810454968,0.00013850416403723447,0.0001385041569941416
4368,19,0.00021459227613777274,0.00021459227778694898,0.00021459227940935364,0.0002145922776225918,0.00021459227717388245,0.00021459227779761303,0.0002145922780812377,0.0002145922771341123,0.00021459227784968198,0.00021459227863438712,0.00021459227898836824,0.00021459227817970255,0.9959227467169225,0.00021459227888683105,0.00021459227731047978,0.00021459227670894565,0.00021459227902556654,0.0002145922791143067,0.00021459227943376863,0.0002145922778020998
4368,20,0.00014492753762195194,0.00014492753910151762,0.00014492753956923455,0.0001449275385846062,0.021058370298492373,0.00014492753830160958,0.00014492753860078907,0.00014492753796139943,0.00014492753908707244,0.0001449275391611444,0.00014492753998693078,0.00014492753962047704,0.09726087010393739,0.00014492753951506968,0.00014492753910848053,0.00014492753884154245,0.00014492753883385976,0.011676124928097205,0.8676857940466901,0.00014492753888739013
4368,21,0.00015015015120014734,0.0001501501533557098,0.000150150154135441,0.000150150152996123,0.00015015015260254433,0.00015015015212087725,0.00015015015334754887,0.00015015015225243797,0.3037398640495616,0.00015015015258989674,0.00015015015356688522,0.00015015015366269803,0.05805377506702153,0.00015015015318179447,0.00015015015260502472,0.0001501501542749123,0.0001501501533774048,0.00015015015300345587,0.6356538082819801,0.00015015015316388082
4368,22,0.00017182130686742094,0.0001718213088999635,0.00017182130977625926,0.0001718213085057607,0.00017182130793284029,0.0001718213079899466,0.00017182130828740904,0.0001718213084348241,0.00017182130881904345,0.0001718213088875647,0.00017182130937049603,0.00017182130969697028,0.0001718213090431163,0.0001718213092501311,0.0001718213085531187,0.00017182130897827258,0.00017182130935748292,0.00017182130931461728,0.996735395133746,0.00017182130828869238
4368,23,0.00033557047233331226,0.0003355704738406424,0.0003355704785886169,0.00033557047425437263,0.00033557047342910407,0.00033557047590605576,0.0003355704765073674,0.0003355704813224753,0.00033557047703844297,0.00033557047707339645,0.000335570475614155,0.0003355704762078903,0.00033557047733950455,0.0003355704766018346,0.00033557048884246443,0.00033557047419005223,0.09211096619208275,0.0003355704745340343,0.9018487652277425,0.0003355704765509546
4368,24,0.00016835016923165045,0.00016835017110863627,0.4420503324607706,0.0001683501710778209,0.00016835017089762664,0.00016835017080633633,0.00016835017201244064,0.00016835017231275957,0.00016835017178810235,0.00016835017306536586,0.00016835017167831983,0.000168350171617011,0.00016835017119886777,0.00016835017170904322,0.00016835017237390164,0.00016835016993219857,0.00016835017219958226,0.00016835017270018163,0.5549193644530602,0.00016835017045927256
4368,25,0.0002525252539945731,0.00025252525638467247,0.00025252525672961426,0.00025252525570315735,0.0002525252567597529,0.00025252525658212585,0.00025252525666426783,0.00025252525541068465,0.0002525252569344377,0.00025252525734038124,0.00025252525872336155,0.0002525252596132265,0.0002525252579344299,0.0002525252576558356,0.00025252525648827905,0.00025252525488619253,0.0002525252589110985,0.0002525252569914042,0.9952020201189777,0.00025252525731465404
4368,26,0.00014577259541772634,0.0001457725964720743,0.00014577259742429375,0.0001457725966696368,0.00014577259629837232,0.00014577259632488846,0.0001457725969968836,0.0001457725965347963,0.00014577259700822737,0.0001457725973128424,0.0001457725970563643,0.997230320659765,0.00014577259694438006,0.00014577259739822636,0.00014577259685688302,0.000145772596181473,0.00014577259759316661,0.0001457725975891282,0.00014577259781665462,0.00014577259633905598
4368,27,0.00026595744766615283,0.00026595744921832404,0.0002659574517918248,0.00026595744988427934,0.9949468084062463,0.0002659574479684366,0.00026595744968381995,0.00026595744872227715,0.0002659574496048676,0.000265957450271036,0.000265957502750227,0.00026595745013325585,0.00026595744932898297,0.0002659574495712858,0.0002659574497656391,0.0002659574484123003,0.0002659574496259167,0.00026595744986194136,0.00026595745027636463,0.000265957449216697
4368,28,0.0007042253538615085,0.0007042253661205604,0.0007042253656323125,0.0007042253618823355,0.0007042253651490044,0.0007042253567953676,0.0007042253627323655,0.0007042253648483387,0.0007042253639543642,0.0007042253637907005,0.0007042253632123886,0.0007042253625261969,0.0007042253633947653,0.9866197181071503,0.0007042253587012423,0.0007042253623097206,0.0007042253668644618,0.0007042253648716369,0.0007042253659685269,0.000704225360233933
4368,29,0.0001059322038690272,0.00010593220508135428,0.00010593220535305967,0.00010593220477383088,0.00010593220459565037,0.00010593220466612022,0.00010593220503352914,0.00010593220481121768,0.00010593220498876896,0.00010593220531312922,0.0001059322054086838,0.00010593220498934645,0.00010593220495877717,0.9979872881059256,0.00010593220474091636,0.00010593220477423433,0.00010593220527662448,0.00010593220519738698,0.00010593220549411375,0.00010593220474866568
4368,30,0.0011363636386466462,0.0011363636493607928,0.0011363636593067772,0.0011363636621285734,0.978409090509854,0.00113636364318694,0.0011363636585986013,0.0011363636605856164,0.0011363636492260998,0.001136363651961255,0.001136363660839303,0.0011363636536302862,0.001136363655556119,0.0011363636979776805,0.0011363636602665184,0.0011363636624866606,0.0011363636488708289,0.0011363636672892172,0.0011363636593341778,0.0011363636508940314
4368,31,0.0004587155993664763,0.9912844035414906,0.00045871560285906584,0.00045871560613532737,0.0004587156025922309,0.0004587156004160427,0.0004587156026878172,0.0004587156006690602,0.0004587156025483648,0.00045871560283036164,0.00045871560301703865,0.0004587156061859084,0.0004587156044867205,0.0004587156036701552,0.0004587156035754348,0.0004587156016319536,0.00045871560405888944,0.00045871560427037923,0.00045871560448756537,0.000458715603020501
4368,32,0.0025000000019801505,0.0025000000512241066,0.0025000000405320565,0.0025000000205662727,0.08400816617914925,0.002500000029817403,0.0025000000397428787,0.002500000007084229,0.0025000000470505467,0.0025000000530884425,0.48069008580083417,0.0025000000386608957,0.0025000000433316127,0.15611262605361842,0.0025000000342345215,0.0025000000141253502,0.0025000000588602184,0.2391891213725328,0.0025000000570102,0.0025000000565564666
4368,33,0.0002958579893257101,0.0002958579939604731,0.00029585799480726864,0.0002958579928166698,0.0002958579922492816,0.00029585799146107514,0.0002958579951954499,0.00029585799338569457,0.00029585799474316464,0.00029585799419712313,0.9943786981070672,0.0002958579942683817,0.00029585799391063333,0.0002958579944907686,0.00029585799265506444,0.0002958579912417914,0.0002958579959255286,0.00029585799327053473,0.00029585801162247953,0.0002958579934053575
4368,34,0.001515151522124347,0.9712121206408879,0.0015151515468134577,0.0015151515375004317,0.0015151515253190762,0.001515151532958036,0.0015151515392201984,0.001515151535473057,0.001515151535265439,0.0015151515500947683,0.0015151515573405114,0.001515151541752665,0.0015151515310837084,0.001515151688644485,0.0015151515414483676,0.0015151515172777837,0.0015151515359859318,0.001515151542058766,0.0015151515438420872,0.0015151515349088867
4368,35,0.002380952422990602,0.0023809523940859544,0.002380952410435247,0.002380952401055889,0.002380952383852881,0.002380952398288091,0.0023809524093745056,0.0023809523984435967,0.002380952433825017,0.0023809524024461155,0.002380952400544887,0.0023809524208759643,0.0023809524040094843,0.9547619042404046,0.00238095239943183,0.0023809523952469805,0.0023809524279405285,0.0023809524052448676,0.0023809524336997965,0.0023809524178030218
4368,36,0.0003289473717188074,0.00032894737420906196,0.07364646189972507,0.00032894737399071953,0.00032894737303225223,0.00032894737291656114,0.00032894737462312577,0.010877065341143409,0.0003289473758376357,0.00032894737740944,0.18406284432286293,0.0003289473752006059,0.0003289473748700856,0.10912230991347918,0.000328947373738423,0.00032894737560062537,0.00032894737716654084,0.00032894737568573546,0.6173571079023478,0.0003289473744418784
4368,37,0.00013927576741112392,0.00013927576828855044,0.00013927576915170355,0.00013927576840111133,0.00013927576743554332,0.0001392757686413644,0.00013927576874390408,0.00013927576798985946,0.00013927576871593822,0.00013927577007422453,0.00013927576921825285,0.0001392757695401905,0.0001392757684433747,0.00013927576971519947,0.02095060396197831,0.00013927576790469733,0.01661056169630774,0.0022238782959951783,0.9132700788350637,0.044855740680980055
4368,38,0.000793650801930069,0.0007936508028142916,0.000793650808394501,0.0007936508047157862,0.0007936508108273151,0.0007936508010882655,0.0007936508029888201,0.0007936507958284906,0.0007936508091888598,0.0007936508062521583,0.0007936508053075559,0.0007936508024922621,0.000793650803322733,0.9849206347178774,0.0007936508021322306,0.000793650795854513,0.0007936508128408684,0.0007936508041980988,0.0007936508079609474,0.0007936508039848989
4368,39,0.0002262443443586499,0.000226244346770833,0.000226244348259112,0.00022624434715325694,0.0002262443472077224,0.0002262443457316674,0.00022624434684825073,0.00022624434555884547,0.0002262443473332072,0.0002262443465577406,0.0002262443475806616,0.0002262443478250136,0.00022624434766340223,0.0002262443472379282,0.000226244346948342,0.0002262443457779575,0.00022624434819440127,0.00022624434826431372,0.00022624434844754364,0.9957013574062812
4368,40,0.0013157894946751573,0.0013157895116492479,0.0013157894997074062,0.001315789503253954,0.001315789506368638,0.0013157894868624156,0.32691310611173424,0.00131578948438426,0.0013157895053985274,0.0013157895041605299,0.36198766258418086,0.0013157894898299656,0.0013157894995459109,0.2887308098028546,0.0013157894934991128,0.001315789511431452,0.0013157895093482556,0.0013157894986717878,0.0013157895070824309,0.0013157894953612574
4368,41,0.001162790715356272,0.001162790716451219,0.0011627907185245564,0.001162790711030706,0.001162790716095903,0.0011627907012198852,0.0011627907145405863,0.0011627907027862642,0.0011627907157403506,0.0011627907063217753,0.0011627907192996645,0.0011627907174202223,0.0011627907116818093,0.0011627907289116473,0.0011627907109605872,0.0011627907191957703,0.0011627907330302135,0.0011627907171672107,0.9779069764070081,0.0011627907172573394
4368,42,0.00031446541011677956,0.00031446541485864363,0.00031446541689416545,0.0003144654135488257,0.0003144654152045946,0.0003144654135777571,0.000314465414811228,0.0003144654122495565,0.0003144654148702657,0.000314465415527008,0.0003144654154963241,0.9940251570260934,0.0003144654153784627,0.0003144654152986645,0.00031446541686668754,0.0003144654167310185,0.0003144654162261398,0.0003144654181730258,0.00031446550353923954,0.00031446541453842214
4368,43,0.0002941176492999876,0.00029411765102303934,0.0002941176529495432,0.0002941176514610899,0.0002941176513465485,0.0002941176504855578,0.00029411765199605756,0.00029411765168743176,0.0002941176525827313,0.00029411765335529417,0.0002941176528872136,0.0002941176523898447,0.0002941176515241703,0.994411764603751,0.00029411765480435726,0.00029411765159020843,0.000294117652972664,0.0002941176605640109,0.00029411765316318813,0.00029411765016603195
4368,44,0.0003448275877775891,0.0003448275894245486,0.0003448275911871409,0.9934482757861219,0.00034482758860792935,0.00034482758848528033,0.00034482759044102997,0.000344827588927447,0.00034482758981285125,0.00034482759284961063,0.0003448275910618929,0.00034482759000831436,0.0003448275894248341,0.0003448275910014555,0.0003448275903250265,0.0003448275906006441,0.00034482759081827025,0.0003448275920870312,0.0003448275918305973,0.0003448275892066411
4368,45,0.00017482517662375607,0.0001748251779928633,0.00017482517789831832,0.00017482517759442444,0.00017482517686256014,0.00017482517652115466,0.0001748251777302128,0.00017482517645501548,0.00017482517796322964,0.00017482517809089382,0.9966783215578922,0.0001748251783820927,0.00017482517753872735,0.0001748251784325347,0.00017482517660418956,0.00017482517701907863,0.00017482524652875046,0.00017482517794385107,0.00017482517863505372,0.00017482517729125796
4368,46,0.00013123359664393702,0.00013123359821417505,0.00013123359870947056,0.0001312335979345504,0.00013123359777198726,0.0001312335975550156,0.00013123359835179177,0.00013123359858183627,0.0001312335985727512,0.00013123359832710015,0.9975065616331802,0.000131233597828857,0.00013123359871899498,0.00013123359878959372,0.00013123359765054927,0.00013123359741790968,0.00013123359948806286,0.00013123359847459044,0.00013123359942466742,0.00013123359836375136
5670,1,0.0001061571128231115,0.00010615711512766575,0.00010615711432250247,0.00010615711415912015,0.00010615711364608325,0.00010615711347754944,0.00010615711521742988,0.00010615711400083863,0.00010615711469174356,0.01718406521613463,0.00010615711493774612,0.00010615711451146847,0.0001061571150241088,0.5916029929061942,0.00010615711500444125,0.00010615711409859266,0.00010615711469503442,0.00010615711455970837,0.20072367004608996,0.18879075800128403
5670,2,6.002400995115471e-05,6.002401045542762e-05,6.002401039390358e-05,6.002401039154815e-05,6.002401017067391e-05,6.0024010071057195e-05,6.002401076349368e-05,6.002401056257269e-05,6.002401062269477e-05,6.002401079890353e-05,6.002401052599864e-05,6.0024010404060914e-05,0.998859543800011,6.0024010533376736e-05,6.00240106030523e-05,6.002401031010039e-05,6.002401070555699e-05,6.002401052810303e-05,6.002401143889345e-05,6.0024010758391065e-05
5670,3,4.524886898009921e-05,4.524886996250691e-05,4.524886951996078e-05,4.524886952406596e-05,4.524886941664059e-05,4.52488692419576e-05,4.524886989499752e-05,4.524886966320482e-05,4.524886982522812e-05,4.52488699047884e-05,4.52488697476408e-05,4.524886955566346e-05,4.524886979056181e-05,4.524886953836536e-05,4.5248869630980045e-05,4.524886962000633e-05,0.12619939826487814,4.524886950630758e-05,0.8620758038439102,0.010955567107888704
5670,4,5.257623577778823e-05,5.2576236719788803e-05,5.257623655840873e-05,5.257623647459157e-05,5.257623716891142e-05,5.257623606145405e-05,5.2576236732432654e-05,5.257623629855886e-05,5.257623659868302e-05,5.2576236881275045e-05,5.257623646623374e-05,5.25762364856932e-05,0.019557329884517458,5.25762364441947e-05,5.25762364833646e-05,5.2576236446549154e-05,5.257623674370436e-05,5.257623655560679e-05,0.5003360484216365,0.4792128256729489
5670,5,7.727975311690321e-05,7.727975427046084e-05,7.727975423478107e-05,7.727975467032824e-05,7.727975350689192e-05,7.727975381145578e-05,0.03928443553919942,7.727975434477487e-05,7.727975429019209e-05,7.727975473767114e-05,7.727975410555476e-05,7.727975409287677e-05,7.72797544052213e-05,7.72797542945342e-05,7.727975437357721e-05,7.727975414585941e-05,0.34057581609171406,7.727975424586481e-05,0.6186389746477469,0.00026429765469281887
5670,6,9.293680318030351e-05,9.29368044239004e-05,9.293680469214539e-05,9.293680492509928e-05,9.293680405990922e-05,9.29368038247611e-05,9.293680531846734e-05,9.29368042146114e-05,9.293680505629731e-05,9.293680548488129e-05,9.293680463977833e-05,9.293680467617619e-05,0.01651951017060431,9.293680471429279e-05,9.293680509471052e-05,9.293680454513004e-05,9.293680511808256e-05,9.293680498260498e-05,0.9818076273451596,9.293680528491656e-05
5670,7,0.00017064846516467365,0.00017064846694932255,0.00017064846745602614,0.0001706484664887983,0.00017064846751335347,0.00017064846659595217,0.00017064846807578657,0.00017064846651136138,0.13058136984941726,0.00017064846699787524,0.00017064846720296888,0.0001706484668600088,0.24718418114264895,0.0001706484679286821,0.00017064846662768508,0.0001706484663935049,0.007893709473391306,0.00017064846699330435,0.6116103640632996,0.00017064846748337796
5670,8,7.763975183910842e-05,7.763975279961807e-05,7.763975283297156e-05,7.76397529735035e-05,7.763975223598064e-05,7.763975223185467e-05,0.07415992994292032,7.763975257724455e-05,7.763975332475477e-05,7.763975367705423e-05,7.763975283091037e-05,7.763975284466129e-05,7.763975333291307e-05,7.763975312038793e-05,7.763975293741244e-05,7.763975315810723e-05,0.08011682166311498,7.763975289051588e-05,0.8444033725948883,7.763975346940982e-05
5670,9,5.861664742050984e-05,5.8616648151993756e-05,5.861664810515652e-05,5.861664788001905e-05,5.861664835132192e-05,5.861664779646579e-05,5.8616648459305244e-05,5.861664858567842e-05,5.86166484267592e-05,0.0045676102617669585,5.861664815455101e-05,5.861664835091163e-05,5.861664842298267e-05,5.86166481937464e-05,0.013391149418452994,5.861664869196432e-05,5.861664858501753e-05,5.8616648256560833e-05,0.981044757299216,5.861664873109033e-05
5670,10,8.223684264863788e-05,8.223684375758899e-05,8.223684361385597e-05,8.223684337722272e-05,8.223684372177749e-05,8.223684285556878e-05,0.06302559260480305,8.223684346464985e-05,8.22368436768457e-05,8.223684430332809e-05,8.223684378107922e-05,8.22368437797753e-05,8.223684382629615e-05,8.223684378359903e-05,8.223684399081494e-05,8.223684319776185e-05,8.223684401839234e-05,8.223684377118311e-05,8.223684417457488e-05,0.935494144209454
5670,11,9.803921611506402e-05,9.803921729621733e-05,9.803921733764663e-05,9.803921725413805e-05,9.803921679812618e-05,9.803921646630964e-05,0.16062448986196498,9.803921738240503e-05,9.803921767754392e-05,9.803921837336472e-05,9.803921755563162e-05,9.803921733491789e-05,0.1392953092925367,9.803921751166867e-05,9.803921773847783e-05,9.803921687997154e-05,9.803921810246607e-05,0.044361535587486615,0.654150037779784,9.803921840378934e-05
5670,12,3.117207000188724e-05,3.117207059790974e-05,3.117207038243219e-05,3.1172070269521775e-05,3.117207015266421e-05,3.117207013471324e-05,3.117207054527117e-05,3.1172070495173195e-05,3.1172070525741e-05,0.006525738303408908,3.117207038488567e-05,3.117207044519648e-05,3.1172070516332606e-05,3.1172070395438874e-05,3.117207044547893e-05,3.117207050117501e-05,0.028114908867794976,3.117207043810705e-05,0.9648294276319906,3.117207057355396e-05
